paragraph	label
@gm$ Parvimonas micra @/gm$ is a Gram-positive obligate anaerobe from the largely uncharacterized Tissierellia class of the Firmicutes phylum. Initially grouped within the Peptostreptococcus genus, a taxonomic reclassification revealed its distinction within the Firmicutes. @gm$ P. micra @/gm$ is a common constituent of the microbiomes from multiple mucosal sites in the body, including the oral cavity, gastrointestinal tract, respiratory system, and female urogenital tract. Epidemiological studies implicate @gm$ P. micra @/gm$ as a major human pathobiont. For example, it is both an exceptionally common and highly enriched species in numerous studies of different mucosal inflammatory diseases. In addition, @gm$ P. micra @/gm$ is among the most common sources of Gram-positive anaerobic cocci (GPAC) sepsis. It is also one of the most abundant species in numerous types of systemic @di$ abscesses @/di$, and it exhibits a surprisingly strong association with a variety of malignant tumors. In fact, @gm$ P. micra @/gm$ has even been proposed as a discriminating biomarker for colorectal cancer, gastric cancer, and oral cancer. In the oral cavity, @gm$ P. micra @/gm$ exists as a low-abundance species during oral health but is highly enriched in periodontitis lesions and infected root canals and is especially prevalent in polymicrobial @di$ odontogenic abscesses @/di$.	1
@gm$ Parvimonas micra @/gm$ is a known commensal bacterium of the human oral flora and gastrointestinal tract. It is an obligate anaerobe, identified in 1933 as @gm$ Peptostreptococcus micros @/gm$. It was reclassified in 1999 as Mircomonas micros, and then in 2006 as @gm$ P. micra @/gm$. @di$ Infections @/di$ with @gm$ P. micra @/gm$ outside of the oral cavity are uncommon. Some case reports have isolated @gm$ P. micra @/gm$ from spinal abscesses, while others have found @gm$ P. micra @/gm$ as causative agents of meningitis, septic arthritis, chest wall abscess, spondylodiscitis, empyema, endocarditis, and brain abscess. A thorough literature search revealed no reports of hepatic infections with @gm$ P. micra @/gm$ in current literature.	1
@gm$ Pediococcus pentosaceus @/gm$ is another probiotic species that belongs to family Lactobacillaceae. Several strains of @gm$ P. pentosaceus @/gm$ has been extensively used for food preservation and also they displayed remarkable probiotic properties including an antimicrobial activity and regulation of @di$ inflammation @/di$ in animals.	2
@gm$ Phascolarctobacterium succinatutens @/gm$ synthesizes propionate from sugars and protects the colonic mucosa, reduces the effects of @di$ colitis @/di$, and increases the risk of colon cancer.	2
@gm$ Plesiomonas shigelloides @/gm$ is a facultative, anaerobic, gram-negative rod that was recently classified in the family Enterobacteriaceae and is the only oxidase-positive member of this family. Similar to many Enterobacteriaceae species, @gm$ P. shigelloides @/gm$ is found in a wide range of hosts, including cats, cows, dogs, pigs, and monkeys. In humans, @gm$ P. shigelloides @/gm$ has been implicated in gastrointestinal infections, and the organism has also been shown to cause @di$ bacteremia @/di$, sepsis, meningitis, pneumonia, osteomyelitis, keratitis, and other non-diarrheal diseases. In a recent extensive review of illnesses caused by @gm$ P. shigelloides @/gm$, little information was presented about the prevalence of P. shigelloides infections in China. We recently observed an association between @gm$ P. shigelloides @/gm$ and infections involving gastroenteritis and extra-intestinal illnesses. Here, we provide a local perspective on the diseases caused by @gm$ P. shigelloides @/gm$ in southeast China.	1
@gm$ Plesiomonas shigelloides @/gm$ is a facultatively anaerobic, gram-negative, rod-shaped bacterium in the family Enterobacteriaceae, which also contains Escherichia, Shigella, Salmonella, and Klebsiella. It has been shown to cause gastroenteritis and diarrhea; severe disease can manifest as invasive colitis similar to shigellosis or voluminous secretory diarrhea. Symptoms include fever, abdominal pain, @di$ nausea @/di$, vomiting, watery or bloody diarrhea, and dehydration. The pathophysiology of infection with @gm$ P. shigelloides @/gm$ remains unknown, although cytotoxin and enterotoxin-mediated damage has been proposed, and is still under investigation. A case of PMC, presenting with six months of bloody diarrhea, and attributed to @gm$ P. shigelloides @/gm$ has been reported; the patient was treated with oral tetracycline after multiple positive stool cultures and improved rapidly.	1
@gm$ Plesiomonas shigelloides @/gm$ is an oxidase-positive, anaerobic gram negative bacillus bacteria of the Enterobacteriaceae family which normally reside in soil and fresh water environments including the Great Lakes. @gm$ P. shigelloides @/gm$ is also distributed among warm- and cold-blooded animals like dogs and seafood. Its method of @di$ infection @/di$ is contamination of the gastrointestinal tract via consumption of raw fish or water-contaminated foods.	1
"@gm$ Prevotella @/gm$, previously classified in the genus Bacteroides, was a genus of an obligate anaerobic gram-negative rod-shape bacterium. They are classified as ""black pigmented bacteria"" as they form shiny and smooth colonies with grey, light brown or black color on blood agar plate. Although they generally have a limited ability to ferment amino acid and require hemin and menadione to grow, @gm$ Prevotella @/gm$ is a versatile genus which has been observed in various niches, such as oral cavity, upper respiratory tract, urogenital tract, rumen and human feces. Many @gm$ Prevotella @/gm$ taxa from oral cavity are potential/opportunistic pathogens. Gomes et al have shown that @gm$ Prevotella @/gm$ spp is associated with pain and swelling and 'wet' canal of @di$ oral diseases @/di$. Besides, Prevotella intermdedia, Prevotella dentalis, @gm$ Prevotella denticola @/gm$, Prevotella meleninogenica are known to be pathogenic under a wide range of situations and invade into the host tissues."	1
@gm$ Pseudomonas aeruginosa @/gm$ is a widespread Gram-negative water and soil bacterium, which is, in addition, one of the most important opportunistic human pathogens causing severe infections in immunocompromised persons, such as burn wound, catheter and urinary tract infections or chronic pneumonia in @di$ cystic fibrosis @/di$ (CF) patients. Due to a large arsenal of intrinsic resistance mechanisms such as a low outer membrane permeability, the expression of antibiotic cleaving enzymes, and the existence of multidrug efflux pump systems, @gm$ P. aeruginosa @/gm$ is inherently resistant to various commonly used antibiotics.	1
@gm$ Pseudomonas fulva @/gm$ was first described in 1963 and belongs to fluorescent group of Pseudomonas. This microorganism is mainly recovered from rice seed samples, rice, and petroleum fields and oil brine and from the gills of some mollusks. These bacilli are an uncommon pseudomonal opportunistic pathogen causing very rare infection in human population. Until now, only two infections have been documented in humans: an isolate causing @di$ meningitis @/di$ in a 2-year-old girl after placement of a cerebral shunt system and an isolate causing bacteremia in a 56-year-old man who suffered a trauma. In our knowledge, we are describing the third case of infection by @gm$ P. fulva @/gm$ in a patient with a trauma due to a traffic accident.	1
@gm$ Pseudomonas mendocina @/gm$ is a gram-negative, aerobic, rod-shaped bacterium that rarely causes disease in humans. Documented infections can be severe with varying etiologies, often requiring intensive care. We describe a rare case of bacteremia with @gm$ P. mendocina @/gm$ in an elderly male, with a comprehensive review of the literature. An 81-year-old Caucasian male presented with bilateral lower leg erythema and drainage but was afebrile. His past medical history included atrial fibrillation, chronic kidney disease, and congestive heart failure. Labs showed @di$ leukocytosis @/di$ and a blood culture was obtained revealing @gm$ Pseudomonas mendocina @/gm$. The pathogen was susceptible to all antibiotics tested and he was successfully treated on cefepime inpatient and a two-week course of ciprofloxacin on discharge. Our case and literature review presents a successful treatment of a rare cause of bacteremia likely stemming from a soft tissue nidus. @gm$ P. mendocina @/gm$ has a favorable susceptibility profile and the antibiotics preferred differ from Pseudomonas aeruginosa, a more common pathogen.	1
@gm$ R. hominis @/gm$ is a representative Roseburia species. Modification in Roseburia abundance may affect various metabolic pathways and is associated with several diseases, including IBS, ulcerative colitis, @di$ obesity @/di$, type 2 diabetes, nervous system disorders, and allergies. Diets that are high in fermentable carbohydrates increase the relative abundance of Roseburia, which are capable of degrading polysaccharides, oligosaccharides, and sugars, indicating that fermentable carbohydrates might elevate the intestinal melatonin through increasing the abundance of Roseburia. Roseburia is characterized by SCFAs production, which can affect the intestinal epithelial barrier and regulate the function of innate immune cells through anti-inflammatory properties. Our previous study suggested that gavage of @gm$ R. hominis @/gm$ prevented stressed rats from developing visceral hypersensitivity and increased the propionate and butyrate levels in cecal contents. In this study, SCFAs levels were measured in the intestinal contents after @gm$ R. hominis @/gm$ treatment; thus, we found that propionate and butyrate levels significantly increased in both the cecum and colon (Figure 1).	2
